Time of Day,Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit2,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Session ID,HVAC Operation Mode,Ambient Light Level,Activity Level,Temperature_Band,Temperature_x_Humidity,CO2_sum,co2_ratio,MetalOxideSensor_sum,avg_metal_oxide,mos_variance,time_index,is_daytime,hvac_active,Session_ID_Bands,Temperature_session_lag1,Temperature_session_lag2,Temperature_session_lag3,Temperature_session_roll_mean_3,Temperature_session_roll_std_3,Temperature_session_roll_mean_5,Temperature_session_roll_std_5,Temperature_session_roll_mean_10,Temperature_session_roll_std_10,Humidity_session_lag1,Humidity_session_lag2,Humidity_session_lag3,Humidity_session_roll_mean_3,Humidity_session_roll_std_3,Humidity_session_roll_mean_5,Humidity_session_roll_std_5,Humidity_session_roll_mean_10,Humidity_session_roll_std_10,CO2_InfraredSensor_session_lag1,CO2_InfraredSensor_session_lag2,CO2_InfraredSensor_session_lag3,CO2_InfraredSensor_session_roll_mean_3,CO2_InfraredSensor_session_roll_std_3,CO2_InfraredSensor_session_roll_mean_5,CO2_InfraredSensor_session_roll_std_5,CO2_InfraredSensor_session_roll_mean_10,CO2_InfraredSensor_session_roll_std_10,MetalOxideSensor_Unit1_session_lag1,MetalOxideSensor_Unit1_session_lag2,MetalOxideSensor_Unit1_session_lag3,MetalOxideSensor_Unit1_session_roll_mean_3,MetalOxideSensor_Unit1_session_roll_std_3,MetalOxideSensor_Unit1_session_roll_mean_5,MetalOxideSensor_Unit1_session_roll_std_5,MetalOxideSensor_Unit1_session_roll_mean_10,MetalOxideSensor_Unit1_session_roll_std_10,MetalOxideSensor_Unit2_session_lag1,MetalOxideSensor_Unit2_session_lag2,MetalOxideSensor_Unit2_session_lag3,MetalOxideSensor_Unit2_session_roll_mean_3,MetalOxideSensor_Unit2_session_roll_std_3,MetalOxideSensor_Unit2_session_roll_mean_5,MetalOxideSensor_Unit2_session_roll_std_5,MetalOxideSensor_Unit2_session_roll_mean_10,MetalOxideSensor_Unit2_session_roll_std_10,avg_metal_oxide_session_lag1,avg_metal_oxide_session_lag2,avg_metal_oxide_session_lag3,avg_metal_oxide_session_roll_mean_3,avg_metal_oxide_session_roll_std_3,avg_metal_oxide_session_roll_mean_5,avg_metal_oxide_session_roll_std_5,avg_metal_oxide_session_roll_mean_10,avg_metal_oxide_session_roll_std_10,co2_ratio_session_lag1,co2_ratio_session_lag2,co2_ratio_session_lag3,co2_ratio_session_roll_mean_3,co2_ratio_session_roll_std_3,co2_ratio_session_roll_mean_5,co2_ratio_session_roll_std_5,co2_ratio_session_roll_mean_10,co2_ratio_session_roll_std_10,HVAC_prev_session,HVAC_changed_session,time_since_last_change_session
morning,19.76,59.04,580.86,546.95,487.64,731.37,694.73,620.64,low,8936,cooling_active,bright,Low Activity,18-20,1166.6304,1127.81,1.0619983525697076,2534.38,633.595,107.65397174899465,8226,1,1,8000-9000,19.80000000000001,19.81,19.91,19.840000000000003,0.06082762530261618,19.810000000000002,0.05958187643893039,20.263,1.248946667307176,59.05,59.09,58.94,59.026666666666664,0.07767453465089395,59.138,0.16300306745706616,58.54299999999999,1.713807003266266,574.05,586.67,580.33,580.35,6.310023771745229,579.8219999999999,4.975210548309302,577.906,4.25770465026418,499.78,490.7,486.27,492.25,6.88708211073603,492.554,4.9194796472785,488.994,5.421418838479004,876.83,727.29,565.35,723.1566666666666,155.78113150614,727.374,110.31033079453618,724.556,88.14296066933288,665.0070000000001,635.0725,586.76,628.9465,39.48156733527723,630.4954,27.999569218561916,628.27445,22.485301809614125,0.9915706544978311,1.0720916613572389,1.0372852860076764,1.0336492006209157,0.040383461641097955,1.040968053168259,0.03139754096466542,1.0434296506150136,0.022240510150738777,ventilation_only,1,0
morning,19.71,59.22,575.9,542.09,482.43,724.39,649.5939999999999,615.77,low,8936,maintenance_mode,,Moderate Activity,18-20,1167.2262,1117.99,1.0623697152458638,2472.1839999999997,618.0459999999999,101.16192016103027,8227,1,1,8000-9000,19.76,19.80000000000001,19.81,19.790000000000003,0.026457513109782144,19.810000000000002,0.059581876438930384,20.243000000000002,1.2559197603526937,59.04,59.05,59.09,59.06,0.02645751310875067,59.080000000000005,0.12469963913504295,58.54100000000001,1.7131481741713765,580.86,574.05,586.67,580.5266666666666,6.316599823744039,579.6,4.879241744370505,578.342,4.320503571472086,487.64,499.78,490.7,492.70666666666665,6.313868333545907,491.32199999999995,5.287033194522968,489.49699999999996,4.978551886731868,731.37,876.83,727.29,778.4966666666666,85.18359544732364,727.21,110.30199000924688,724.775,88.15844526885799,633.595,665.0070000000001,635.0725,644.5581666666667,17.724611140540073,630.7309,28.02471791205115,628.7949500000001,22.548429053988876,1.0619983525697076,0.9915706544978311,1.0720916613572389,1.0418868894749258,0.04386640340024193,1.040612733941678,0.031083396149500626,1.0445955071612403,0.022937637960736924,cooling_active,1,0
morning,19.63,59.22,571.47,578.93,486.78,715.23,681.71,602.9,low,8936,maintenance_mode,very_bright,Low Activity,18-20,1162.4886,1150.4,0.9871141571742454,2486.62,621.655,101.49860311025634,8230,1,1,8000-9000,19.71,19.76,19.80000000000001,19.75666666666667,0.04509249752771206,19.798000000000002,0.07395944834829475,19.833000000000006,0.09165757530626935,59.22,59.04,59.05,59.10333333333333,0.10115993936946557,59.068,0.10134100848328409,59.09499999999999,0.1400198398644441,575.9,580.86,574.05,576.9366666666666,3.521368105342461,579.562,4.914027879449583,578.673,3.9409955031117723,482.43,487.64,499.78,489.95,8.902679371965407,489.3639999999999,6.536499827888638,488.98,5.444107926107266,724.39,731.37,876.83,777.5300000000001,86.06711102389787,725.046,110.21190262399065,726.676,87.8983298033713,618.0459999999999,633.595,665.0070000000001,638.8826666666668,23.922864467562412,627.6961,28.505263856874524,630.0850499999999,21.38395318983355,1.0623697152458638,1.0619983525697076,0.9915706544978311,1.0386462407711343,0.040769076452511,1.0450631339356637,0.032553037324518794,1.0478949507809954,0.02287798787817953,maintenance_mode,0,1
morning,19.64,59.3,578.46,552.53,479.86,713.91,669.15,607.23,low,8936,eco_mode,very_bright,Low Activity,18-20,1164.652,1130.99,1.046929576589634,2470.15,617.5375,101.6740666295983,8231,1,1,8000-9000,19.63,19.71,19.76,19.7,0.06557438524264272,19.742000000000004,0.07395944834829997,19.796000000000003,0.0914330356048199,59.22,59.22,59.04,59.16,0.10392304845366028,59.124,0.08961026727117744,59.121,0.13625547899320303,571.47,575.9,580.86,576.0766666666667,4.6974922387719396,577.79,6.036998426370914,577.837,4.513419620050732,486.78,482.43,487.64,485.6166666666666,2.7930329989724196,489.466,6.479882714987067,489.52299999999997,4.8352801826199325,715.23,724.39,731.37,723.6633333333334,8.094500190455312,755.022,68.35091894042087,715.517,80.5481255799565,621.655,618.0459999999999,633.595,624.4319999999999,8.137975608222671,634.6751,18.489177044964574,626.8223,19.70492004861258,0.9871141571742454,1.0623697152458638,1.0619983525697076,1.0371607416632724,0.04334201128030702,1.0350289081689774,0.041931377010022176,1.0408597223959737,0.029473845328204806,maintenance_mode,1,0
morning,19.49,59.56,577.04,554.58,481.02,713.26,661.7,607.58,low,8936,cooling_active,,Low Activity,18-20,1160.8244,1131.62,1.0404991145722904,2463.56,615.89,99.7303798582291,8232,1,1,8000-9000,19.64,19.63,19.71,19.66,0.0435889894348169,19.708000000000006,0.07395944834830273,19.769000000000002,0.0938616002415822,59.3,59.22,59.22,59.24666666666667,0.0461880215341333,59.166,0.11523888232889765,59.141,0.1470789659412113,578.46,571.47,575.9,575.2766666666666,3.5364435996241244,576.1479999999999,3.6706634277746897,578.086,4.467425806135497,479.86,486.78,482.43,483.0233333333333,3.4979470169438773,487.29800000000006,7.668227956965576,488.773,5.710510874207091,713.91,715.23,724.39,717.8433333333332,5.707865917598312,752.3459999999999,69.95126932372268,714.453,80.48579668350047,617.5375,621.655,618.0459999999999,619.0794999999999,2.2448927034553448,631.1681,19.996517404289172,625.8253,19.917476382703384,1.046929576589634,0.9871141571742454,1.0623697152458638,1.032137816336581,0.03974854568038298,1.0299964912154564,0.037664020114761054,1.041265077716107,0.029532472818094672,eco_mode,1,0
morning,19.5,59.45,570.65,550.63,483.15,719.09,670.02,603.92,low,8936,maintenance_mode,moderate,Low Activity,18-20,1159.275,1121.28,1.0363583512769765,2476.18,619.045,102.14967661883877,8233,1,1,8000-9000,19.49,19.64,19.63,19.586666666666666,0.08386497083573531,19.646,0.10212737145342156,19.728,0.11698053019350582,59.56,59.3,59.22,59.36000000000001,0.17776388834605292,59.267999999999994,0.18899735447994426,59.202999999999996,0.17994134846946627,577.04,578.46,571.47,575.6566666666666,3.6946222179435937,576.7459999999999,3.482137274721286,578.284,4.361019758419492,481.02,479.86,486.78,482.5533333333333,3.7060670977933126,483.546,3.479666650699343,488.05,6.219124625789752,713.26,713.91,715.23,714.1333333333333,1.00380941083449,719.632,7.955194529362023,723.5029999999999,73.84402722405295,615.89,617.5375,621.655,618.3608333333333,2.969379494668956,621.3446999999999,7.164078478773391,625.92005,19.862129973407864,1.0404991145722904,1.046929576589634,0.9871141571742454,1.0248476161120568,0.03283592777732484,1.0397821832303482,0.03094056792341874,1.0403751181993035,0.029393901497079832,cooling_active,1,0
morning,19.49,59.52,573.4,578.93,489.05,719.55,666.28,603.12,medium,8936,cooling_active,bright,Low Activity,18-20,1160.0448,1152.33,0.9904478935442146,2478.0,619.5,99.13606440981336,8234,1,1,8000-9000,19.5,19.49,19.64,19.543333333333333,0.08386497083572383,19.594,0.09555103348465203,19.702000000000005,0.13636552187215026,59.45,59.56,59.3,59.43666666666667,0.13051181300266498,59.35,0.15033296378512812,59.21500000000001,0.19288741678937538,570.65,577.04,578.46,575.3833333333333,4.160220346727175,574.704,3.4600765887477722,577.1519999999999,4.749778474365794,483.15,481.02,479.86,481.3433333333333,1.6686621387641847,482.64799999999997,2.636108874836033,486.985,6.034188245138841,719.09,713.26,713.91,715.4200000000001,3.194886539448063,717.176,4.623146114929953,722.193,73.78897298678476,619.045,615.89,617.5375,617.4908333333333,1.578017611866451,618.4347,2.1315693631734387,624.5827999999999,19.826203043503153,1.0363583512769765,1.0404991145722904,1.046929576589634,1.0412623474796339,0.005326780876464107,1.034654182971802,0.028354706335837674,1.03763345845674,0.028224159025883107,maintenance_mode,1,0
morning,19.65,59.28,575.49,551.72,479.55,685.08,613.6279999999999,552.68,medium,8936,ventilation_only,very_bright,Low Activity,18-20,1164.8519999999999,1127.21,1.043083446235258,2330.938,582.7345,87.52013810737124,8235,1,1,8000-9000,19.49,19.5,19.49,19.49333333333333,0.005773502686797815,19.549999999999997,0.07778174593042511,19.674,0.14901155808980646,59.52,59.45,59.56,59.51,0.055677643627490295,59.410000000000004,0.1452583904647937,59.239,0.21548137326077124,573.4,570.65,577.04,573.6966666666666,3.2053132972180247,574.204,3.424489743012775,576.883,4.890689680970259,489.05,483.15,481.02,484.4066666666667,4.159883812481844,483.9719999999999,3.8719981921469455,486.668,5.807628699487016,719.55,719.09,713.26,717.3000000000001,3.5062943401753497,716.208,2.9326984161335035,720.6270000000001,73.64806130811895,619.5,619.045,615.89,618.145,1.966093843138524,618.7255,2.1642149269469524,623.2108000000001,19.635893257275114,0.9904478935442146,1.0363583512769765,1.0404991145722904,1.0224351197978272,0.02777901119040698,1.0202698186314723,0.029014880207881094,1.032666476283568,0.03187305594864541,cooling_active,1,0
morning,19.61,59.19,572.02,544.67,464.62,678.51,579.3,519.52,medium,8936,maintenance_mode,moderate,Low Activity,18-20,1160.7159,1116.69,1.0502138890516939,2241.95,560.4875,91.56442954735935,8237,1,1,8000-9000,19.65,19.49,19.5,19.546666666666667,0.08962886439801045,19.554,0.0832466215529803,19.648000000000003,0.12380989010896974,59.28,59.52,59.45,59.416666666666664,0.12342339054345589,59.422000000000004,0.12696456198649514,59.273,0.18815182994390617,575.49,573.4,570.65,573.18,2.427488413976386,575.008,3.0763403582830326,576.399,4.749101552457,479.55,489.05,483.15,483.9166666666667,4.796179034747116,482.526,3.9110139350287842,485.996,6.232073312933041,685.08,719.55,719.09,707.9066666666668,19.76981116078959,710.1780000000001,14.32300841303924,732.6,52.21265023387014,582.7345,619.5,619.045,607.0931666666667,21.09645082906988,610.9413999999999,15.83149038862131,622.8082499999999,20.488924683363614,1.043083446235258,0.9904478935442146,1.0363583512769765,1.0232965636854832,0.028645821215088664,1.0314636764436746,0.02324921798733052,1.0332462923063261,0.03201881955811085,ventilation_only,1,0
morning,19.54,59.3,572.74,546.13,472.29,676.98,584.07,522.93,medium,8936,off,dim,Low Activity,18-20,1158.722,1118.87,1.0487246607058307,2256.27,564.0675,88.06197831641077,8238,1,0,8000-9000,19.61,19.65,19.49,19.583333333333332,0.08326663997831875,19.548,0.07628892449094501,19.628,0.11013123484640695,59.19,59.28,59.52,59.330000000000005,0.17058722109204916,59.4,0.15890248582203542,59.282999999999994,0.17981780903062772,572.02,575.49,573.4,573.6366666666667,1.7470642041215365,573.72,2.5774308914108315,574.934,3.2524459172198905,464.62,479.55,489.05,477.74,12.315165447528802,479.47799999999995,9.058833810154006,483.3879999999999,8.921495639434013,678.51,685.08,719.55,694.38,22.043999183450094,703.0980000000001,19.74143282540542,727.722,54.96971970498353,560.4875,582.7345,619.5,587.574,29.802422036640603,599.5314000000001,26.709976327675648,615.3497500000001,27.799552638536664,1.0502138890516939,1.043083446235258,0.9904478935442146,1.0279150762770557,0.032642811461968804,1.0321205389360866,0.02383444782211818,1.0310585150757716,0.029735717773524305,maintenance_mode,1,0
morning,19.35,59.73,575.39,545.95,478.36,680.67,595.86,523.2,medium,8936,cooling_active,moderate,Moderate Activity,18-20,1155.7755,1121.3400000000001,1.0539243501164495,2278.09,569.5225,88.51328727936837,8240,1,1,8000-9000,19.54,19.61,19.65,19.599999999999998,0.05567764362781997,19.558,0.06978538528936426,19.602,0.0946103118640622,59.3,59.19,59.28,59.25666666666666,0.058594652770011225,59.348,0.1340522286290706,59.30800000000001,0.1601249512104023,572.74,572.02,575.49,573.4166666666666,1.831292803819981,572.86,1.7897346171981754,574.8030000000001,3.3177336642145807,472.29,464.62,479.55,472.15333333333336,7.465938208512973,477.73199999999997,9.51704891234617,480.63899999999995,7.417963856596682,676.98,678.51,685.08,680.19,4.303405628098615,695.842,21.647936853196796,707.737,19.839868419142213,564.0675,560.4875,582.7345,569.0965,11.945726558064727,589.1668999999999,28.75178885608647,605.2558,26.03519959934574,1.0487246607058307,1.0502138890516939,1.043083446235258,1.0473406653309276,0.0037613011163580685,1.0337656481627948,0.024820797832437767,1.0367739156965716,0.026633437065708376,off,1,0
morning,19.43,59.53,570.65,544.38,476.35,678.9,588.17,529.19,medium,8936,ventilation_only,bright,Low Activity,18-20,1156.6679,1115.03,1.0482567305039554,2272.61,568.1525,86.816827237965,8241,1,1,8000-9000,19.35,19.54,19.61,19.5,0.1345362404705185,19.528,0.11713240371470779,19.561,0.1066093596053252,59.73,59.3,59.19,59.406666666666666,0.2853652630108363,59.403999999999996,0.21892921230485096,59.376999999999995,0.1793228001867233,575.39,572.74,572.02,573.3833333333333,1.7747206352896083,573.808,1.568110327750869,574.256,2.57620392567502,478.36,472.29,464.62,471.75666666666666,6.885508937858797,476.774,9.065700745115599,479.71100000000007,7.014300392768856,680.67,676.98,678.51,678.7199999999999,1.8539417466443802,688.158,17.811748089393056,702.667,19.606229763917835,569.5225,564.0675,560.4875,564.6925,4.549810435617707,579.2624,24.027939155282624,598.8485499999999,26.169775845482025,1.0539243501164495,1.0487246607058307,1.0502138890516939,1.0509542999579915,0.002677750683753386,1.0372788479306894,0.026468029356788603,1.0359665154512456,0.025895958421386523,cooling_active,1,0
morning,19.36,59.65,570.5,553.12,487.92,680.25,607.6220000000001,544.52,medium,8936,ventilation_only,dim,Moderate Activity,18-20,1154.8239999999998,1123.62,1.0314217511002644,2320.312,580.078,82.76587430416798,8244,1,1,8000-9000,19.43,19.35,19.54,19.439999999999998,0.09539392014136934,19.516,0.1248198702129811,19.533,0.09967168326232388,59.53,59.73,59.3,59.52,0.2151743479133018,59.40599999999999,0.22029525641834047,59.408,0.17592927872089767,570.65,575.39,572.74,572.9266666666666,2.375506963433883,573.258,2.1289598399214147,573.731,2.7340586436037144,476.35,478.36,472.29,475.6666666666667,3.0921567446262332,474.23400000000004,6.04088817972902,479.10300000000007,7.015937491802962,678.9,680.67,676.98,678.85,1.845508060115371,680.028,3.11455775351793,698.1179999999999,19.280634383292455,568.1525,569.5225,564.0675,567.2475000000001,2.837873323468474,568.9929,8.461969528422372,593.8592000000001,26.85037507517867,1.0482567305039554,1.0539243501164495,1.0487246607058307,1.050301913775412,0.003145834301437523,1.0488406153226375,0.003912467349512186,1.0345552169770549,0.024651817052421206,ventilation_only,0,1
morning,19.439999999999998,59.48,573.4,555.5,493.03,862.37,611.42,555.31,medium,8936,maintenance_mode,moderate,Low Activity,18-20,1156.2912,1128.9,1.0322232204640445,2522.13,630.5325,161.9457481946758,8245,1,1,8000-9000,19.36,19.43,19.35,19.38,0.043588989434656736,19.458,0.1138859078200042,19.506,0.10679159350971275,59.65,59.53,59.73,59.63666666666666,0.10066445913653585,59.48,0.22934689882452178,59.451,0.1774166470960811,570.5,570.65,575.39,572.18,2.7809530740358923,572.26,1.985862533005984,573.634,2.8384040899377703,487.92,476.35,478.36,480.8766666666667,6.181944138646267,475.908,8.529429640954302,479.217,7.162274700741827,680.25,678.9,680.67,679.9399999999999,0.9248243076123751,679.0620000000001,1.4716215546119698,694.62,19.00225308278456,580.078,568.1525,569.5225,572.5843333333333,6.525757050594483,568.4616,7.400273410486096,589.7015,25.238713776876793,1.0314217511002644,1.0482567305039554,1.0539243501164495,1.044534277240223,0.011704026415994079,1.0465082762956388,0.00872213292802416,1.0389859763696567,0.018355310830354604,ventilation_only,1,0
morning,19.43,59.55,574.53,546.64,485.9,686.34,607.15,549.43,medium,8936,eco_mode,moderate,Low Activity,18-20,1157.0565,1121.17,1.0510207795788438,2328.8199999999997,582.2049999999999,85.27446843379717,8246,1,1,8000-9000,19.439999999999998,19.36,19.43,19.409999999999997,0.0435889894346766,19.424,0.07635443667519949,19.485999999999997,0.09720539536871012,59.48,59.65,59.53,59.553333333333335,0.08736894948006405,59.538,0.16543881044188977,59.46900000000001,0.16934186330266116,573.4,570.5,570.65,571.5166666666668,1.6327379867337004,572.536,2.0393454832365245,573.1279999999999,2.2782293319346314,493.03,487.92,476.35,485.76666666666665,8.54594835775105,481.59,8.592482179206973,480.534,8.397911380548878,862.37,680.25,678.9,740.5066666666667,105.53890104285378,715.8340000000001,81.92875093640812,709.466,56.58198755395169,630.5325,580.078,568.1525,592.921,33.113789978648484,582.4706,27.509117294089396,591.001,27.097303515909704,1.0322232204640445,1.0314217511002644,1.0482567305039554,1.0373005673560882,0.00949677426694186,1.0429101425781089,0.010367025058138787,1.0375153407570978,0.018236907976972878,maintenance_mode,1,0
morning,19.9,58.57,578.53,549.06,475.8,687.59,611.43,558.23,medium,8936,cooling_active,moderate,Low Activity,18-20,1165.543,1127.59,1.053673549241115,2333.05,583.2625,89.16735253630296,8250,1,1,8000-9000,19.43,19.439999999999998,19.36,19.41,0.0435889894346766,19.402,0.0432434966207347,19.48,0.09877021593301111,59.55,59.48,59.65,59.56,0.08544003745268869,59.588,0.10059821072180776,59.467999999999996,0.16877335229411877,574.53,573.4,570.5,572.81,2.0787736769522738,572.894,2.232113348375837,572.877,1.907436033585683,485.9,493.03,487.92,488.95,3.674901359222899,484.312,6.898599133156625,481.02200000000005,8.569328769253291,686.34,862.37,680.25,742.9866666666667,103.43383021687478,717.7059999999999,80.91974684834348,706.774,57.02011403394797,582.2049999999999,630.5325,580.078,597.6051666666666,28.53573185645278,586.0980999999999,25.605706442607158,587.6324999999999,25.718160667339934,1.0510207795788438,1.0322232204640445,1.0314217511002644,1.0382219170477176,0.011091381782863561,1.0433693663527115,0.010733361697862775,1.0385675072577532,0.018725166491417918,eco_mode,1,0
morning,19.99,58.3,578.91,551.49,476.44,697.53,609.23,566.45,medium,8936,ventilation_only,moderate,Low Activity,18-20,1165.417,1130.4,1.0497198479578598,2349.65,587.4125,91.93510260866991,8251,1,1,8000-9000,19.9,19.43,19.439999999999998,19.59,0.26851443164185335,19.511999999999997,0.21924871721400127,19.520000000000003,0.165931712861747,58.57,59.55,59.48,59.199999999999996,0.5467174773133854,59.355999999999995,0.44371161805887077,59.379999999999995,0.3308238873548668,578.53,574.53,573.4,575.4866666666667,2.6954838773997754,573.522,3.297418687397517,573.665,2.438857883882381,475.8,485.9,493.03,484.91,8.657557392244868,483.8,7.517975126321538,480.287,8.681008709949502,687.59,686.34,862.37,745.4333333333334,101.27205257786217,719.0899999999999,80.18377734928676,703.624,57.13410894067069,583.2625,582.2049999999999,630.5325,598.6666666666666,27.601686127542504,588.8461,24.07354046302657,584.05425,23.231030747029816,1.053673549241115,1.0510207795788438,1.0322232204640445,1.0456391830946676,0.011694029959768423,1.0433192061776446,0.010672114784306724,1.040299027054167,0.019290231458158225,cooling_active,1,0
morning,20.04,58.12,577.26,545.61,472.08,688.37,619.8599999999999,554.62,medium,8936,heating_active,very_bright,Low Activity,20-22,1164.7248,1122.87,1.0580084656476083,2334.93,583.7325,92.31832803764736,8252,1,1,8000-9000,19.99,19.9,19.43,19.773333333333333,0.30072135496717095,19.624000000000002,0.2963612660250709,19.57,0.2218107301279678,58.3,58.57,59.55,58.80666666666667,0.6577486855427723,59.10999999999999,0.6264582986922709,59.257999999999996,0.46939204178279176,578.91,578.53,574.53,577.3233333333333,2.4265476161248616,575.174,3.557686045732609,574.216,2.9427130339189653,476.44,475.8,485.9,479.37999999999994,5.655545950658345,483.81800000000004,7.495753464461696,479.02599999999995,8.167328136476845,697.53,687.59,686.34,690.4866666666667,6.131641976933265,722.816,78.25908049549261,701.4219999999999,56.875857952014734,587.4125,583.2625,582.2049999999999,584.2933333333334,2.7525401147631054,592.6981,21.31772742167851,580.8455,19.74572524905357,1.0497198479578598,1.053673549241115,1.0510207795788438,1.0514713922592727,0.002015000570750338,1.0436118296684254,0.010859754394858711,1.0462262224955314,0.008173923059576815,ventilation_only,1,0
morning,20.28,57.34,581.0699999999999,546.78,483.77,687.83,616.2,540.2,medium,8936,maintenance_mode,,Low Activity,20-22,1162.8552000000002,1127.85,1.0627126064180976,2328.0,582.0,89.00562117080024,8253,1,1,8000-9000,20.04,19.99,19.9,19.976666666666667,0.07094598884576889,19.759999999999998,0.3009152704665892,19.608999999999998,0.2671017284355104,58.12,58.3,58.57,58.32999999999999,0.22649503305793406,58.803999999999995,0.6689768306902738,59.141999999999996,0.590946510081831,577.26,578.91,578.53,578.2333333333333,0.8640794716463818,576.5260000000001,2.449189661909115,574.3929999999999,3.0779793155027755,472.08,476.44,475.8,474.77333333333337,2.354343503683526,480.65,8.595324310343953,478.279,8.450769130019273,688.37,697.53,687.59,691.1633333333333,5.527470789908336,724.4399999999999,77.23245820249404,701.751,56.78025898144514,583.7325,587.4125,583.2625,584.8025,2.272509625952408,593.429,20.83402262526334,580.9453,19.75885128830454,1.0580084656476083,1.0497198479578598,1.053673549241115,1.053800620948861,0.004145769677139514,1.0489291725778944,0.00986194068124228,1.0477187244367665,0.008869333898837211,heating_active,1,0
morning,19.79,58.88,577.01,549.54,480.47,566.23,656.648,558.45,medium,8936,off,very_bright,Low Activity,18-20,1165.2352,1126.55,1.0499872601630686,2261.798,565.4495,72.08394181554354,8254,1,0,8000-9000,20.28,20.04,19.99,20.103333333333335,0.15502687938971052,19.928,0.31188138771010077,19.676,0.34114838739488296,57.34,58.12,58.3,57.919999999999995,0.5102940328868317,58.376,0.8000812458746818,58.95700000000001,0.8195940729681621,581.0699999999999,577.26,578.91,579.08,1.9106805070410866,578.06,2.4033518260971984,575.298,3.590520853580269,483.77,472.08,476.44,477.43,5.907546021827206,478.79799999999994,5.8060072338906075,480.1940000000001,7.06831773164962,687.83,688.37,697.53,691.2433333333333,5.451103863740779,689.5319999999999,4.5325290953290445,702.683,56.43181156640861,582.0,583.7325,587.4125,584.3816666666667,2.7640282349100627,583.7225000000001,2.1850407604818582,583.09655,18.409001070505955,1.0627126064180976,1.0580084656476083,1.0497198479578598,1.0568136400078554,0.006578270998795197,1.0550270497687049,0.005338660347580686,1.0489685961734068,0.010060674878597332,maintenance_mode,1,0
morning,19.87,58.74,576.09,549.27,484.4,697.71,613.27,564.28,low,8936,ventilation_only,very_bright,Low Activity,18-20,1167.1638,1125.3600000000001,1.0488284431175408,2359.66,589.915,89.36029412813429,8257,1,1,8000-9000,19.79,20.28,20.04,20.036666666666665,0.24501700621244255,20.0,0.18316659084008022,19.701,0.3392295191556515,58.88,57.34,58.12,58.11333333333334,0.7700216447173719,58.242000000000004,0.5801896241750456,58.915,0.8107780899304097,577.01,581.0699999999999,577.26,578.4466666666666,2.275309502753505,578.5559999999999,1.6214129640549526,575.725,3.5054061422631695,480.47,483.77,472.08,478.7733333333333,6.026859325829788,477.712,4.508300123105197,481.012,6.502664069440815,566.23,687.83,688.37,647.4766666666668,70.36219534191135,665.51,55.655384285799435,691.608,71.0189059022703,565.4495,582.0,583.7325,577.0606666666666,10.092808458669218,580.3714,8.581200079240773,583.23475,18.25481525858317,1.0499872601630686,1.0627126064180976,1.0580084656476083,1.0569027774095916,0.006434323522125089,1.0548203458855498,0.0055484417448882556,1.049094856119131,0.010065195075595388,off,1,0
afternoon,22.58,55.05,566.03,545.15,481.91,697.85,638.95,575.26,low,8936,maintenance_mode,very_dim,Low Activity,22-24,1243.0289999999998,1111.1799999999998,1.038301383035309,2393.9700000000003,598.4925000000001,92.44809440076811,8258,1,1,8000-9000,19.87,19.79,20.28,19.98,0.26286878856184426,19.994,0.18769656363390688,19.753,0.3186795673816831,58.74,58.88,57.34,58.32,0.8515867542417004,58.275999999999996,0.6085063680853156,58.815999999999995,0.7589934855525404,576.09,577.01,581.0699999999999,578.0566666666667,2.6498553419612363,578.068,1.9625035031827807,575.795,3.504962355162339,484.4,480.47,483.77,482.87999999999994,2.110758157632722,479.43199999999996,5.186055341007259,481.616,6.509472072807673,697.71,566.23,687.83,650.59,73.2247280636805,667.534,56.83070895211505,693.312,70.9316755445374,589.915,565.4495,582.0,579.1215,12.484169746124495,581.7019,9.59711766234862,585.274,17.68288266940661,1.0488284431175408,1.0499872601630686,1.0627126064180976,1.0538427698995692,0.007703324875358878,1.053851324660835,0.006185336869434174,1.0485852654192398,0.00992148904590001,ventilation_only,1,0
morning,20.12,57.99,583.42,546.0,486.81,692.49,628.5,563.81,medium,8936,cooling_active,,Low Activity,20-22,1166.7588,1129.42,1.068534796577775,2371.6099999999997,592.9024999999999,88.10381050215706,8260,1,1,8000-9000,22.58,19.87,19.79,20.746666666666666,1.5882170296698566,20.511999999999997,1.1711831624472622,20.067999999999998,0.9315077383825576,55.05,58.74,58.88,57.556666666666665,2.171965315867926,57.626,1.5632594154523332,58.367999999999995,1.3683144537877576,566.03,576.09,577.01,573.0433333333334,6.091119218446135,575.492,5.622083243780817,575.3329999999999,4.438626038663984,481.91,484.4,480.47,482.26,1.988240428120385,480.526,4.9695301588771725,482.1719999999999,6.241646506420185,697.85,697.71,566.23,653.9300000000001,75.9504601697709,667.598,56.873098385792304,695.2070000000001,70.75678280011178,598.4925000000001,589.915,565.4495,584.619,17.146302057588027,583.9179,12.17762995927237,588.308,17.00879013105348,1.038301383035309,1.0488284431175408,1.0499872601630686,1.0457056954386397,0.00643844669627876,1.0515676316763247,0.009376684986258143,1.047589730672375,0.010443833435014956,maintenance_mode,1,0
